              sl3_s3  |       regionGas2_s3  |Region 2, Super Layer 3, Sector 3  |       -3.8245233*cm -11.2986908*cm -10.5069067*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |6.5188748*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 3 layer manual 1 wire manual 1 
              sl3_s4  |       regionGas2_s4  |Region 2, Super Layer 3, Sector 4  |       -3.8245233*cm -11.2986908*cm -10.5069067*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |6.5188748*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 3 layer manual 1 wire manual 1 
              sl3_s5  |       regionGas2_s5  |Region 2, Super Layer 3, Sector 5  |       -3.8245233*cm -11.2986908*cm -10.5069067*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |6.5188748*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 3 layer manual 1 wire manual 1 
              sl3_s6  |       regionGas2_s6  |Region 2, Super Layer 3, Sector 6  |       -3.8245233*cm -11.2986908*cm -10.5069067*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |6.5188748*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 3 layer manual 1 wire manual 1 
              sl4_s1  |       regionGas2_s1  |Region 2, Super Layer 4, Sector 1  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 1 superlayer manual 4 layer manual 1 wire manual 1 
              sl4_s2  |       regionGas2_s2  |Region 2, Super Layer 4, Sector 2  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 2 superlayer manual 4 layer manual 1 wire manual 1 
              sl4_s3  |       regionGas2_s3  |Region 2, Super Layer 4, Sector 3  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 4 layer manual 1 wire manual 1 
              sl4_s4  |       regionGas2_s4  |Region 2, Super Layer 4, Sector 4  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 4 layer manual 1 wire manual 1 
              sl4_s5  |       regionGas2_s5  |Region 2, Super Layer 4, Sector 5  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 4 layer manual 1 wire manual 1 
              sl4_s6  |       regionGas2_s6  |Region 2, Super Layer 4, Sector 6  |         4.0780237*cm -11.9188787*cm 10.0987177*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |6.9034732*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 4 layer manual 1 wire manual 1 
              sl5_s1  |       regionGas3_s1  |Region 3, Super Layer 5, Sector 1  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 1 superlayer manual 5 layer manual 1 wire manual 1 
              sl5_s2  |       regionGas3_s2  |Region 3, Super Layer 5, Sector 2  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 2 superlayer manual 5 layer manual 1 wire manual 1 
              sl5_s3  |       regionGas3_s3  |Region 3, Super Layer 5, Sector 3  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 5 layer manual 1 wire manual 1 
              sl5_s4  |       regionGas3_s4  |Region 3, Super Layer 5, Sector 4  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 5 layer manual 1 wire manual 1 
              sl5_s5  |       regionGas3_s5  |Region 3, Super Layer 5, Sector 5  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 5 layer manual 1 wire manual 1 
              sl5_s6  |       regionGas3_s6  |Region 3, Super Layer 5, Sector 6  |       -5.6658361*cm -15.8349432*cm -11.5355591*cm  |          ordered: yxz 0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |9.8022219*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 5 layer manual 1 wire manual 1 
              sl6_s1  |       regionGas3_s1  |Region 3, Super Layer 6, Sector 1  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 1 superlayer manual 6 layer manual 1 wire manual 1 
              sl6_s2  |       regionGas3_s2  |Region 3, Super Layer 6, Sector 2  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 2 superlayer manual 6 layer manual 1 wire manual 1 
              sl6_s3  |       regionGas3_s3  |Region 3, Super Layer 6, Sector 3  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 6 layer manual 1 wire manual 1 
              sl6_s4  |       regionGas3_s4  |Region 3, Super Layer 6, Sector 4  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 6 layer manual 1 wire manual 1 
              sl6_s5  |       regionGas3_s5  |Region 3, Super Layer 6, Sector 5  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 6 layer manual 1 wire manual 1 
              sl6_s6  |       regionGas3_s6  |Region 3, Super Layer 6, Sector 6  |         5.9501075*cm -15.8713034*cm 11.0514546*cm  |         ordered: yxz 0*deg 0*deg -6*deg  |99aaff2   |              G4Trap  |10.2512956*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 6 layer manual 1 wire manual 1 
back_shielding_region3_s1  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 1 Region 3  |                    227.23944*cm 0*cm 481.97359*cm  |        ordered: zxy 90*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
back_shielding_region3_s2  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 2 Region 3  |            113.61972*cm 196.79513*cm 481.97359*cm  |        ordered: zxy 30*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
back_shielding_region3_s3  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 3 Region 3  |           -113.61972*cm 196.79513*cm 481.97359*cm  |       ordered: zxy -30*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
back_shielding_region3_s4  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 4 Region 3  |                   -227.23944*cm 0*cm 481.97359*cm  |       ordered: zxy -90*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
back_shielding_region3_s5  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 5 Region 3  |          -113.61972*cm -196.79513*cm 481.97359*cm  |      ordered: zxy -150*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
back_shielding_region3_s6  |                root  |CLAS12 Drift Chamber Sheildings for DDVCS, Sector 6 Region 3  |           113.61972*cm -196.79513*cm 481.97359*cm  |      ordered: zxy -210*deg 25*deg 0*deg  | 555599   |              G4Trap  |2*mm -25*deg 90*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg 217.109*cm 8.2920948*cm 230.40577*cm 0*deg  |             W_alloy  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
